,date,restaurant_id,*,**,***
26819,03-01-2008,p038De3m,12,0,1
6827,03-01-2008,qN3gVgEA,7,0,0
22587,03-01-2008,we3905Ek,2,0,0
10515,03-01-2008,xWoYwKEK,6,1,0
7897,04-01-2008,6K3l2eOz,3,1,0
27763,04-01-2008,8xEx930k,5,0,0
12789,04-01-2008,KAoKbp3g,4,0,2
6455,04-01-2008,N6OkkGOx,9,0,1
2870,04-01-2008,WeEexWOa,0,0,0
22010,04-01-2008,Y1EmZ93w,16,0,0
16613,04-01-2008,dj3dwXE9,2,0,0
14239,04-01-2008,eVOBKkEj,9,1,0
16148,04-01-2008,eVOBL3jr,2,1,0
21482,04-01-2008,nkOvmLoB,0,0,2
11301,04-01-2008,p038VvOm,6,1,6
5111,04-01-2008,rJoQ9loV,9,0,1
18700,04-01-2008,rNo64LE6,0,0,0
21843,04-01-2008,we39gROk,2,1,1
13974,07-01-2008,0ZED8pED,5,0,1
8382,07-01-2008,1JEbAeOR,2,0,2
13767,07-01-2008,6K3lYqoz,0,0,4
24943,07-01-2008,8KoAvzO6,4,0,3
16097,07-01-2008,8gOqVrE2,5,0,0
23415,07-01-2008,8gOqg532,21,1,1
3136,07-01-2008,8x3zBZ3k,12,0,2
18281,07-01-2008,9JoP47o8,3,0,0
24629,07-01-2008,9JoPAZO8,11,0,3
6456,07-01-2008,B1oXqYOV,2,1,0
29607,07-01-2008,JBEy6m38,6,1,1
29775,07-01-2008,JBEyBW38,18,2,4
6858,07-01-2008,KAoKgBog,3,0,2
18177,07-01-2008,WeEe2m3a,6,1,1
6013,07-01-2008,geEVmeOz,1,1,1
30223,07-01-2008,lnORbLON,4,0,1
20653,07-01-2008,p038m8om,6,0,4
11363,07-01-2008,qN3gLMoA,5,0,1
14434,07-01-2008,we39G0Ok,5,1,1
16970,07-01-2008,ydEjldoW,6,1,2
20721,08-01-2008,0ZEDbxoD,3,0,1
9468,08-01-2008,0j3LK6Er,3,0,0
18920,08-01-2008,1JEbVeER,6,0,1
28635,08-01-2008,6VOpwdoL,7,1,2
30153,08-01-2008,9JoPW538,8,0,0
23900,08-01-2008,9JoPbdE8,3,1,1
15079,08-01-2008,KAoKxdOg,6,0,3
32065,08-01-2008,NbE1q8EJ,1,0,0
587,08-01-2008,VpoGJQ3r,0,0,2
4960,08-01-2008,WeEeGRoa,1,0,0
10852,08-01-2008,WeEeWdoa,4,1,1
2564,08-01-2008,Y1Em8ROw,4,2,0
17978,08-01-2008,ZBEnNqEY,8,0,2
1750,08-01-2008,eVOBzpOj,3,0,0
564,08-01-2008,geEVpBoz,1,0,0
4255,08-01-2008,nkOvXV3B,3,0,0
30749,08-01-2008,p038Xv3m,6,1,0
29697,08-01-2008,rNo6xdE6,3,0,0
22213,08-01-2008,wmo7R3qn,4,0,1
14892,08-01-2008,xWoYMGoK,2,1,1
26140,09-01-2008,6VOpNb3L,2,0,0
6690,09-01-2008,7RO5KX3q,4,0,3
14783,09-01-2008,8xEx8yE0,2,0,0
31783,09-01-2008,8xExBJo0,8,1,3
27338,09-01-2008,JGoNP6EL,10,2,2
5636,09-01-2008,V430zyOB,1,0,0
4695,09-01-2008,VpoGqdEr,3,0,0
29720,09-01-2008,WwOa2NEB,1,0,1
1451,09-01-2008,WwOaMdOB,0,0,0
15377,09-01-2008,ZBEn5vOY,0,0,1
4848,09-01-2008,eVOBqJoj,1,0,0
25351,09-01-2008,m0oWNg3G,7,0,0
5811,09-01-2008,m0oWxROG,6,1,0
10697,09-01-2008,nkOvZOBW,6,0,1
26525,09-01-2008,qN3glYoA,4,0,2
17405,09-01-2008,rJoQQvoV,1,0,0
32113,10-01-2008,0ZEDqR3D,1,0,0
23309,10-01-2008,0j3LRMOr,5,0,0
3211,10-01-2008,1JEbl1oR,6,1,1
33480,10-01-2008,6K3ln9Oz,5,0,0
22332,10-01-2008,6VOpbq3L,2,0,1
18761,10-01-2008,JGoNNaoL,7,1,1
26088,10-01-2008,KAoKjd3g,7,0,2
9569,10-01-2008,N6OkNgox,6,0,0
15970,10-01-2008,WwOadpoB,5,1,1
20421,10-01-2008,ZBEn7W3Y,4,0,1
28312,10-01-2008,eVOBPw3j,6,0,0
26021,10-01-2008,m0oW23Gj,0,0,0
24123,10-01-2008,njoZ1Q3r,3,0,0
22750,10-01-2008,we39eN3k,6,1,0
23486,10-01-2008,ydEjqgOW,8,0,0
23622,11-01-2008,6K3l2eOz,3,0,0
4287,11-01-2008,6Wo2bYo9,2,1,0
25327,11-01-2008,7RO5gn3q,0,0,0
10260,11-01-2008,8KoAGYE6,0,0,0
11019,11-01-2008,8KoAl436,4,1,2
33164,11-01-2008,8gOq9MO2,3,0,1
22638,11-01-2008,JGoN2WoL,3,0,1
1184,11-01-2008,JGoNr6oL,0,0,0
3032,11-01-2008,N6OkAG3x,14,2,3
27271,11-01-2008,NbE1V83J,5,0,2
12229,11-01-2008,ZBEnzYEY,2,0,0
17917,11-01-2008,dj3d6rO9,5,1,0
11293,11-01-2008,eVOB5Loj,1,0,1
1596,11-01-2008,eVOBL3jr,2,1,0
9374,11-01-2008,geEVYZOz,2,0,1
23702,11-01-2008,m0oWJl3G,4,0,3
5266,11-01-2008,njoZNBor,9,0,2
14591,11-01-2008,rJoQ9loV,9,0,1
28655,11-01-2008,rJoQnlOV,6,1,3
339,11-01-2008,we398lEk,4,0,1
17112,11-01-2008,wmo749Oq,4,1,1
3071,11-01-2008,wmo7Vd3q,6,1,2
3053,11-01-2008,xWoYwKEK,6,1,0
29264,15-01-2008,8x3zQZEk,6,0,1
3538,15-01-2008,9JoPbdE8,3,1,1
31501,15-01-2008,WeEemVEa,5,0,0
29022,15-01-2008,dj3dP739,2,0,0
16079,15-01-2008,eVOBDa3j,3,0,0
17188,15-01-2008,nkOvXV3B,3,0,0
26844,15-01-2008,rNo6xdE6,3,0,0
20146,15-01-2008,wmo7R3qn,4,0,1
9064,16-01-2008,1JEbKN3R,9,1,12
31203,16-01-2008,6VOpeBEL,3,1,0
33728,16-01-2008,6VOpwdoL,7,1,2
18632,16-01-2008,9JoPAZO8,11,0,3
8159,16-01-2008,B1oX2QEV,7,1,1
7886,16-01-2008,geEVVkEz,2,0,0
24515,16-01-2008,nkOvZOBW,6,0,1
14946,16-01-2008,p038m8om,6,0,4
15426,16-01-2008,xWoY2jOK,5,0,0
16147,16-01-2008,xWoYMGoK,0,1,0
26660,17-01-2008,0ZED8pED,5,0,1
26448,17-01-2008,1JEb0MoR,9,1,0
14709,17-01-2008,1JEbl1oR,6,1,1
31079,17-01-2008,6Wo2y539,5,0,4
24774,17-01-2008,7RO5KX3q,4,0,3
12385,17-01-2008,7RO5z6Eq,4,0,4
25902,17-01-2008,8KoAN6O6,4,2,0
12479,17-01-2008,8gOqleo2,3,0,0
26237,17-01-2008,KAoKgBog,3,0,2
5737,17-01-2008,NbE1zP3J,3,1,1
14342,17-01-2008,WeEe2m3a,6,1,1
29275,17-01-2008,WeEeQWEa,4,0,1
3586,17-01-2008,WwOa2NEB,1,0,1
29580,17-01-2008,geEVaVOz,7,1,5
2878,17-01-2008,nkOvgaEB,6,0,5
1901,17-01-2008,p038De3m,12,0,1
11367,17-01-2008,qN3gVgEA,7,0,0
14981,17-01-2008,we39j9ok,9,0,1
5854,17-01-2008,ydEjldoW,6,1,2
19147,18-01-2008,0ZED4pED,14,0,0
12765,18-01-2008,1JEbKN3R,9,1,12
29066,18-01-2008,1m3Mj9oB,3,0,0
24358,18-01-2008,B1oXzNEV,2,0,0
3196,18-01-2008,KAoKbp3g,4,0,1
14418,18-01-2008,N6OkAG3x,14,2,3
21343,18-01-2008,VpoGD9Or,2,0,0
32139,18-01-2008,Y1Em8ROw,4,2,0
17586,18-01-2008,njoZpBEr,0,0,0
9785,18-01-2008,rNo65X36,12,2,1
13454,18-01-2008,xWoYraOK,0,0,0
12818,21-01-2008,9JoP47o8,3,0,0
13176,22-01-2008,6VOpqqEL,3,0,1
5346,22-01-2008,8KoAQeo6,3,0,0
24924,22-01-2008,8gOqVrE2,5,0,0
9077,22-01-2008,JBEy6m38,6,1,1
21870,22-01-2008,KAoKxdOg,6,0,3
1836,22-01-2008,NbE1wPoJ,5,0,0
22954,22-01-2008,VpoGBA3r,4,0,0
31385,22-01-2008,XJ3rpQOR,2,0,0
33500,22-01-2008,eVOBzpOj,3,0,0
14681,22-01-2008,geEVABOz,4,0,0
2871,22-01-2008,geEVJzEz,7,0,5
19383,22-01-2008,lnORbLON,4,0,1
25407,22-01-2008,njoZxAEr,2,0,0
26502,22-01-2008,p038eeom,5,0,0
12653,22-01-2008,wmo7nP3q,4,0,0
5245,23-01-2008,0ZED7GOD,2,0,2
22504,23-01-2008,0j3LK6Er,3,0,0
7834,23-01-2008,0j3LXM3r,15,3,5
2783,23-01-2008,1JEbAeOR,2,0,0
25088,23-01-2008,6K3l8K3z,17,2,3
13685,23-01-2008,9JoPW538,8,0,0
4179,23-01-2008,Y1EmJ93w,5,2,0
33198,23-01-2008,geEVmeOz,1,1,1
24197,23-01-2008,m0oWNg3G,7,0,0
9490,23-01-2008,m0oWxROG,6,1,0
17150,24-01-2008,1m3MKyOB,0,0,0
2896,24-01-2008,6K3ln9Oz,5,0,0
6117,24-01-2008,7RO5KX3q,0,0,0
3121,24-01-2008,8gOqg532,15,1,1
10370,24-01-2008,B1oXlNoV,0,0,0
11562,24-01-2008,JBEyBW38,9,1,2
31548,24-01-2008,JBEyj138,4,0,2
7878,24-01-2008,JGoNNaoL,7,1,1
2376,24-01-2008,KAoKjd3g,7,0,2
27494,24-01-2008,KAoKxdOg,0,0,0
12468,24-01-2008,NbE1xaOJ,22,2,11
12655,24-01-2008,WwOa2NEB,0,0,0
28202,24-01-2008,WwOakY3B,1,0,0
15149,24-01-2008,XJ3rj83R,5,1,3
14256,24-01-2008,dj3d2KO9,4,0,1
17387,24-01-2008,eVOBda3j,0,0,0
17274,24-01-2008,njoZ0YEr,1,0,0
1062,24-01-2008,p038Xv3m,6,1,0
16723,24-01-2008,qN3gLMoA,5,0,1
24421,24-01-2008,xWoYavoK,3,0,1
32185,24-01-2008,ydEjZ2EW,4,1,0
10609,24-01-2008,ydEjqgOW,8,0,0
21910,25-01-2008,1JEbQYOR,1,0,0
16013,25-01-2008,1m3MP6EB,0,0,0
13753,25-01-2008,6VOpgQoL,2,0,0
16323,25-01-2008,8x3zQZEk,6,0,1
8389,25-01-2008,B1oX4moV,7,0,1
6649,25-01-2008,NbE1V83J,5,0,2
3604,25-01-2008,Pk3wb5Ed,2,0,1
30069,25-01-2008,geEV8zoz,5,1,1
33222,25-01-2008,lnORVGON,3,1,0
24516,25-01-2008,nkOvRxOB,4,0,2
11185,25-01-2008,p0387GEm,1,0,0
20016,25-01-2008,rNo65X36,12,2,1
1951,28-01-2008,0j3LRMOr,5,0,0
32473,28-01-2008,1m3MNpoB,7,0,0
9777,28-01-2008,6K3lQKoz,3,1,0
24704,28-01-2008,6K3lYqoz,0,0,4
1208,28-01-2008,7RO54Woq,2,0,1
16948,28-01-2008,8x3zBZ3k,12,0,2
13825,28-01-2008,8x3zdNOk,7,0,2
14762,28-01-2008,KAoK4KOg,7,0,1
32862,28-01-2008,N6OkAG3x,11,2,2
22342,28-01-2008,N6OkkGOx,9,0,1
30720,28-01-2008,WeEeWdoa,4,1,1
27793,28-01-2008,ZBEnNqEY,8,0,2
29694,28-01-2008,eVOB5Loj,1,0,1
23792,28-01-2008,geEVaVOz,7,1,5
382,28-01-2008,lnORgDEN,5,0,2
19814,28-01-2008,njoZWJOr,7,0,0
32465,28-01-2008,njoZw1Or,3,0,1
5395,28-01-2008,nkOvmLoB,0,0,2
5957,28-01-2008,p038D3md,3,0,0
2107,28-01-2008,p038VvOm,6,1,6
11225,28-01-2008,p038lg3m,5,0,4
18475,28-01-2008,we39YZ3k,3,0,1
23291,28-01-2008,wmo749Oq,4,1,1
15044,28-01-2008,wmo7Vd3q,6,1,2
15244,28-01-2008,wmo7z93q,11,0,0
32827,28-01-2008,xWoY6vOK,5,2,1
16266,28-01-2008,ydEjx9oW,1,0,0
25290,29-01-2008,0ZEDbxoD,3,0,1
24269,29-01-2008,1m3MxLEB,5,1,2
17774,29-01-2008,JGoN2WoL,3,0,1
3613,29-01-2008,JGoNP6EL,10,2,2
26512,29-01-2008,Pk3wvxEd,5,0,2
8483,29-01-2008,Y1EmZ93w,10,0,0
16793,29-01-2008,ekE4JLo2,1,0,0
25799,29-01-2008,geEVMJOz,9,1,2
33575,29-01-2008,m0oWqlEG,4,1,3
9187,29-01-2008,qN3g0goA,4,0,2
27432,29-01-2008,rJoQRlOV,4,0,1
12279,29-01-2008,rNo6yJ36,9,0,2
2844,29-01-2008,xWoYlA3K,1,0,0
31248,30-01-2008,0ZED7GOD,2,0,1
23749,30-01-2008,0j3LXM3r,15,3,5
2910,30-01-2008,1m3M2koB,2,0,0
22418,30-01-2008,1m3MdZEB,2,0,1
11778,30-01-2008,6K3l0e3z,2,0,0
25693,30-01-2008,6K3l8K3z,17,2,3
24490,30-01-2008,6K3lB8Oz,3,0,0
20457,30-01-2008,8KoAl436,0,1,0
25550,30-01-2008,8KoAvzO6,4,0,3
1288,30-01-2008,JBEy4WO8,1,0,1
32532,30-01-2008,JBEyk0o8,2,0,0
2481,30-01-2008,NbE1lzOJ,3,0,3
9466,30-01-2008,Pk3wwK3d,5,0,3
12601,30-01-2008,VpoGxROr,7,1,2
12209,30-01-2008,WeEemVEa,5,0,0
2393,30-01-2008,XJ3r0YOR,5,0,0
6621,30-01-2008,XJ3rgRoR,6,2,1
2926,30-01-2008,Y1EmJ93w,5,2,0
20309,30-01-2008,dj3dbrO9,3,0,0
19304,30-01-2008,geEVQVOz,0,0,0
1427,30-01-2008,geEVxVoz,3,0,0
6884,30-01-2008,p038GaEm,4,1,2
5186,30-01-2008,we39XDEk,2,0,0
27303,30-01-2008,wmo7R93q,8,1,4
20223,30-01-2008,wmo7xbOq,5,0,2
12620,31-01-2008,6Wo2MV39,2,0,0
11847,31-01-2008,8KoA5Yo6,16,1,7
21098,31-01-2008,8KoAzaO6,9,0,2
5066,31-01-2008,8gOq6AE2,5,0,0
12114,31-01-2008,8x3zx2Ok,1,0,0
13457,31-01-2008,9JoP60E8,4,0,0
18914,31-01-2008,JGoN4YEL,12,0,3
716,31-01-2008,NbE1zP3J,3,1,1
19355,31-01-2008,XJ3rj83R,5,1,3
24719,31-01-2008,Y1EmLmOw,14,2,2
16752,31-01-2008,dj3dANo9,3,1,0
26643,31-01-2008,dj3dr7O9,1,0,0
17868,31-01-2008,ekE48ZE2,0,0,0
18500,31-01-2008,nkOv2wOB,15,2,2
20352,31-01-2008,we39j9ok,9,0,1
12510,31-01-2008,xWoYavoK,3,0,1
20684,31-01-2008,ydEjvBEW,1,0,0
32061,01-02-2008,0ZEDBxoD,2,0,0
2279,01-02-2008,1JEbN7ER,2,0,0
24194,01-02-2008,6K3llg3z,5,0,0
3442,01-02-2008,7RO5ZNEq,0,0,0
16205,01-02-2008,7RO5xXoq,6,0,1
21561,01-02-2008,8gOqn0E2,0,0,0
792,01-02-2008,8x3znL3k,8,1,4
32556,01-02-2008,B1oX4moV,7,0,1
13217,01-02-2008,JBEyj138,4,0,2
13015,01-02-2008,Pk3w4wod,3,0,6
29906,01-02-2008,Pk3wb5Ed,2,0,1
23067,01-02-2008,WwOaww3B,3,0,0
11388,01-02-2008,Y1EmRn3w,2,0,1
24817,01-02-2008,eVOBJkOj,6,0,0
33123,01-02-2008,lnORVGON,3,1,0
5223,01-02-2008,nkOvRxOB,4,0,2
19073,01-02-2008,rJoQ59oV,0,0,0
8424,04-02-2008,0ZEDGWOD,10,0,1
27243,04-02-2008,8x3zJ93k,7,1,1
12549,04-02-2008,B1oX0moV,0,0,0
5280,04-02-2008,JBEyBW38,8,1,1
18642,04-02-2008,NbE12N3J,2,0,1
14595,04-02-2008,Pk3wPxod,0,0,0
23418,04-02-2008,WeEeXdOa,0,0,1
30605,04-02-2008,ZBEnAqOY,7,2,9
12668,04-02-2008,ZBEnProY,3,0,2
25182,04-02-2008,dj3dX539,8,0,1
1652,04-02-2008,rJoQj0OV,4,0,1
7004,04-02-2008,rNo6Ag36,6,0,0
28232,04-02-2008,v5oJjyoB,5,1,2
16237,04-02-2008,we397lOk,2,0,0
11566,04-02-2008,wmo7gboq,3,0,5
10985,04-02-2008,wmo7lROq,3,1,2
33332,04-02-2008,wmo7nP3q,4,0,0
28884,05-02-2008,0ZEDXGED,2,0,2
3025,05-02-2008,1m3MxLEB,5,1,2
15530,05-02-2008,6VOpqqEL,3,0,1
27282,05-02-2008,6VOpvj3L,8,0,0
18118,05-02-2008,8KoA5Yo6,16,1,7
29939,05-02-2008,B1oXvlEV,5,1,2
33483,05-02-2008,JBEyvm38,3,0,1
21202,05-02-2008,NbE1wPoJ,5,0,0
31380,05-02-2008,VpoGBA3r,4,0,0
31825,05-02-2008,lnOR6LON,4,1,1
31603,05-02-2008,v5oJMA3B,3,0,0
21872,06-02-2008,0ZEDPkED,8,2,5
28475,06-02-2008,1JEb6eER,0,0,0
7757,06-02-2008,1m3M2koB,2,0,0
11306,06-02-2008,6Wo2a639,0,0,0
11589,06-02-2008,8KoAvzO6,0,0,2
30755,06-02-2008,8gOqg532,0,0,0
27072,06-02-2008,B1oXKN3V,2,0,0
21528,06-02-2008,JBEyBW38,0,0,0
22275,06-02-2008,JGoNP6EL,0,0,0
33475,06-02-2008,V43067OB,2,0,0
11073,06-02-2008,VpoG2P3r,1,0,0
13776,06-02-2008,VpoGqdEr,0,0,0
3885,06-02-2008,WwOaJNEB,2,1,4
26084,06-02-2008,WwOaMdOB,0,0,0
4669,06-02-2008,XJ3rgRoR,6,2,1
18590,06-02-2008,ZBEnAqOY,7,2,9
15724,06-02-2008,geEVBJEz,0,0,0
31819,06-02-2008,geEVMJOz,9,1,2
17677,06-02-2008,lnORgDEN,5,0,2
30249,06-02-2008,m0oWPQOG,0,0,0
33042,06-02-2008,nkOvAaoB,10,2,0
14608,06-02-2008,p038w8Em,5,0,2
2240,06-02-2008,qN3gLMoA,0,0,0
17194,06-02-2008,rJoQ59oV,6,0,0
8124,06-02-2008,rJoQVAOV,3,0,0
33386,06-02-2008,rNo6yJ36,9,0,2
32576,06-02-2008,v5oJwbOB,5,0,1
26813,06-02-2008,wmo7R93q,8,1,3
21698,06-02-2008,xWoY6vOK,5,2,1
15958,07-02-2008,6VOpGaoL,3,0,0
21100,07-02-2008,6VOpLmOL,2,0,1
19356,07-02-2008,8KoAZaO6,3,0,0
31912,07-02-2008,8x3zmzEk,3,0,2
20464,07-02-2008,JGoN4YEL,12,0,3
25643,07-02-2008,KAoK4KOg,0,0,0
20939,07-02-2008,NbE1lzOJ,3,0,3
19405,07-02-2008,Pk3w2qEd,0,0,1
2697,07-02-2008,Pk3wwK3d,5,0,2
21808,07-02-2008,V430D43B,3,0,0
14576,07-02-2008,WeEeqwEa,3,1,1
19657,07-02-2008,ZBEnxaoY,3,0,0
21220,07-02-2008,dj3dMKo9,1,0,0
9813,07-02-2008,eVOBnpOj,1,0,0
29675,07-02-2008,ekE4Rjo2,16,2,1
9438,07-02-2008,we39D9Ek,0,0,0
4398,07-02-2008,wmo7Gdoq,1,0,0
26188,07-02-2008,wmo7xbOq,5,0,1
21235,07-02-2008,xWoY2jOK,0,0,0
20529,07-02-2008,ydEjZ2EW,0,0,0
6317,08-02-2008,0ZEDPkED,8,2,5
24635,08-02-2008,1m3M5p3B,9,1,4
18072,08-02-2008,1m3MNpoB,7,0,0
26457,08-02-2008,1m3MdZEB,2,0,1
27957,08-02-2008,6K3llg3z,5,0,0
9158,08-02-2008,7RO5xXoq,6,0,0
29069,08-02-2008,8KoAzaO6,9,0,2
1052,08-02-2008,8x3zdNOk,7,0,2
21904,08-02-2008,8x3znL3k,8,1,4
21680,08-02-2008,B1oXKN3V,2,0,0
16657,08-02-2008,JBEyAaE8,4,1,2
2249,08-02-2008,Pk3w4wod,3,0,6
5184,08-02-2008,Pk3wvxEd,0,0,0
18266,08-02-2008,VpoGxROr,7,1,2
945,08-02-2008,XJ3r0YOR,5,0,0
6938,08-02-2008,ZBEnxaoY,3,0,0
20423,08-02-2008,dj3dANo9,3,1,0
9708,08-02-2008,dj3dgrE9,8,1,0
28437,08-02-2008,lnORmdoN,0,0,0
16238,08-02-2008,m0oWqlEG,4,1,3
28874,08-02-2008,p038BDOm,11,0,3
15552,08-02-2008,p038GaEm,4,1,2
10525,08-02-2008,qN3g0goA,5,0,2
1522,08-02-2008,rJoQRlOV,4,0,1
27808,08-02-2008,rJoQVAOV,3,0,0
12858,08-02-2008,wmo7gboq,3,0,5
12551,11-02-2008,1JEbXYoR,6,0,2
23567,11-02-2008,8KoAypo6,7,1,4
13079,11-02-2008,8x3zG9ok,1,0,0
30496,11-02-2008,8x3zJ93k,7,1,1
14900,11-02-2008,9JoP8jo8,2,0,2
25443,11-02-2008,JGoNJBoL,4,0,1
2285,11-02-2008,N6OkZgox,7,1,0
13276,11-02-2008,Y1Em7Wow,1,0,0
24085,11-02-2008,Y1EmNm3w,6,3,1
30338,11-02-2008,eVOBMwoj,4,0,1
33082,11-02-2008,eVOBjkOj,0,0,0
11153,11-02-2008,p038lg3m,5,0,4
16015,11-02-2008,rJoQj0OV,4,0,1
5104,12-02-2008,0ZEDeW3D,15,2,6
26772,12-02-2008,1m3MkLOB,5,0,1
1384,12-02-2008,6K3lQKoz,3,1,0
24074,12-02-2008,6VOpGaoL,3,0,0
20298,12-02-2008,6VOpvj3L,8,0,0
30228,12-02-2008,7RO54Woq,2,0,1
2116,12-02-2008,8xExP9E0,0,0,0
29410,12-02-2008,JGoN9b3L,5,1,0
31490,12-02-2008,VpoGnr3r,5,0,1
15991,12-02-2008,Y1Em7Wow,1,0,0
14527,12-02-2008,dj3dqNo9,2,0,0
1214,12-02-2008,eVOB1Loj,3,0,1
6905,12-02-2008,njoZWJOr,7,0,0
33126,12-02-2008,p038lg3m,1,0,0
28571,12-02-2008,wmo7lROq,3,1,2
33665,12-02-2008,wmo7z93q,11,0,0
2378,12-02-2008,ydEjP1oW,5,0,2
16606,13-02-2008,0j3LyLor,4,0,7
16795,13-02-2008,1JEbR4ER,6,0,1
14375,13-02-2008,8xEx2Bo0,0,0,0
29262,13-02-2008,8xExk4O0,8,0,0
6674,13-02-2008,KAoKdPOg,9,1,2
6101,13-02-2008,XJ3rWYoR,7,0,2
33452,13-02-2008,lnOR6LON,1,0,1
23898,13-02-2008,njoZX1Er,3,0,0
9995,13-02-2008,p038rzOm,6,0,1
14923,13-02-2008,p038w8Em,5,0,2
30365,13-02-2008,p038xX3m,3,0,1
22400,13-02-2008,we39XDEk,2,0,0
32903,14-02-2008,0j3LeMor,5,0,2
4603,14-02-2008,0j3LyLor,4,0,7
30750,14-02-2008,1JEbd4oR,0,0,0
3653,14-02-2008,6K3lq8oz,8,1,1
9689,14-02-2008,JGoN8dEL,2,0,0
30436,14-02-2008,Pk3w2qEd,0,0,1
22361,14-02-2008,WwOa7d3B,7,0,1
32522,14-02-2008,WwOaJNEB,2,1,4
9167,14-02-2008,XJ3rnY3R,0,0,0
25220,14-02-2008,geEV1YOz,11,1,0
8018,14-02-2008,p038zzOm,9,1,5
29814,14-02-2008,wmo7Kvoq,4,0,0
18309,15-02-2008,0ZEDXGED,2,0,2
16920,15-02-2008,6VOpLmOL,2,0,1
21688,15-02-2008,8gOq6AE2,3,0,0
17101,15-02-2008,8gOqDo2L,1,0,0
10596,15-02-2008,JBEyV38X,0,0,0
14763,15-02-2008,JBEyvm38,3,0,1
6860,15-02-2008,N6OkWWOx,5,0,1
32676,15-02-2008,NbE12N3J,2,0,1
23193,15-02-2008,Pk3w4wod,0,0,2
2407,15-02-2008,WeEeXdOa,1,0,2
1247,15-02-2008,WwOaww3B,3,0,0
30742,15-02-2008,Y1EmRn3w,2,0,1
33777,15-02-2008,dj3dLK39,8,2,4
26505,15-02-2008,dj3dlN39,4,1,1
30836,15-02-2008,eVOBJkOj,2,0,0
10886,15-02-2008,nkOvwXEB,5,0,0
12502,15-02-2008,qN3g0goA,2,0,0
26888,15-02-2008,wmo7a9Eq,2,1,0
28289,19-02-2008,1JEbXYoR,6,0,2
29593,19-02-2008,1m3Mw6OB,4,0,2
751,19-02-2008,6K3l6vOz,4,0,0
12238,19-02-2008,8KoA76E6,12,0,2
28175,19-02-2008,JBEyAaE8,4,1,2
27886,19-02-2008,JBEyp1O8,3,0,0
6514,19-02-2008,JGoNJBoL,4,0,1
18251,19-02-2008,V430e1oB,8,0,1
3508,19-02-2008,WwOaYnOB,6,1,2
6485,19-02-2008,Y1EmNm3w,6,3,1
30193,19-02-2008,ZBEn02oY,5,1,4
25250,19-02-2008,ZBEnProY,3,0,2
29929,19-02-2008,dj3dmKo9,0,0,0
16489,19-02-2008,dj3dwaE9,4,0,1
20997,19-02-2008,geEVyeOz,2,0,0
7273,19-02-2008,m0oW5wEG,2,0,1
15337,19-02-2008,rNo6Ag36,6,0,0
19325,19-02-2008,v5oJMA3B,3,0,0
33604,19-02-2008,v5oJjyoB,5,1,1
26273,19-02-2008,wmo7gboq,1,0,1
14451,20-02-2008,1JEbP4oR,9,1,0
9470,20-02-2008,1JEbjYER,3,0,0
18405,20-02-2008,1m3M5p3B,9,1,4
15708,20-02-2008,1m3MkLOB,5,0,1
20179,20-02-2008,6VOprd3L,4,0,1
28446,20-02-2008,NbE1yJEJ,9,0,0
29037,20-02-2008,VpoGnr3r,5,0,1
33335,20-02-2008,WwOaLVoB,5,0,3
14688,20-02-2008,XJ3r7RoR,6,0,1
1717,20-02-2008,dj3dXL39,8,0,0
14603,20-02-2008,eVOB1Loj,3,0,1
22385,20-02-2008,ekE4Rjo2,16,2,1
189,20-02-2008,lnOR6LON,1,0,1
27865,20-02-2008,m0oWpzOG,3,0,1
24051,20-02-2008,nkOvAaoB,10,2,0
22314,20-02-2008,rNo6lgE6,6,0,1
18214,20-02-2008,v5oJwbOB,5,0,1
31711,20-02-2008,ydEjP1oW,5,0,2
13680,21-02-2008,0j3Lb6Or,4,0,0
18453,21-02-2008,1JEbm7OR,1,0,0
10092,21-02-2008,6K3l4x3z,0,0,0
32474,21-02-2008,6K3lq8oz,8,1,1
13863,21-02-2008,8KoAwzE6,12,1,1
28226,21-02-2008,KAoKGRog,0,0,0
26593,21-02-2008,WeEe6W3a,3,1,2
4433,21-02-2008,WeEeqwEa,3,1,1
6861,21-02-2008,XJ3rKZoR,0,0,0
7532,21-02-2008,XJ3rPYOR,3,0,1
11015,21-02-2008,Y1EmanEw,1,0,1
28765,21-02-2008,p038rzOm,6,0,1
12088,22-02-2008,0ZEDGWOD,10,0,1
33013,22-02-2008,1m3MqD3B,5,0,0
31694,22-02-2008,6K3l8K3z,11,2,0
32367,22-02-2008,8KoAypo6,7,1,4
24007,22-02-2008,JGoNAb3L,0,0,0
15470,22-02-2008,KAoKdPOg,9,1,2
6983,22-02-2008,N6OkWWOx,5,0,1
30983,22-02-2008,WwOa7d3B,7,0,1
12878,22-02-2008,dj3dLK39,8,2,4
5125,22-02-2008,dj3dX539,8,0,1
18659,22-02-2008,dj3dlN39,4,1,1
5875,22-02-2008,eVOBMwoj,4,0,1
7301,22-02-2008,geEVNvEz,2,0,0
24099,22-02-2008,nkOvwXEB,5,0,0
31705,22-02-2008,p038BDOm,11,0,3
17514,22-02-2008,p038xX3m,3,0,1
3322,22-02-2008,p038zzOm,9,1,5
15986,22-02-2008,wmo7Kvoq,4,0,0
33652,25-02-2008,6K3lW6Ez,7,1,1
12625,25-02-2008,6K3lb8Oz,5,1,1
27058,25-02-2008,6K3lx63z,5,0,0
11886,25-02-2008,7RO5d6oq,1,0,0
